66,1928210365,1000000066,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LJ02070,MO-6843 -1D6-40H,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
67,1927884381,1000000067,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05528,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
68,1926940877,1000000068,MAY DINH BO DIEN TU JUKI LK-1900BN-SS,1,2L1LK00613,LK-1900BN-SS,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
69,1927757757,1000000069,BAN HUT CHAN KHONG NAOMOTO FBA-Y-7513,1,S172037,FBA-Y-7513,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
70,1927327501,1000000070,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0MA01807,MO-6843 -1D6-40H,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
71,1927657629,1000000071,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LK02885,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
72,1928437517,1000000072,MAY THUA KHUY DIEN TU JUKI LBH-1790AN,1,2L0LJ00102,LBH-1790AN,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
73,0080344289,1000000073,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM03768,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
74,1928225933,1000000074,MAY KANSAI 12 KIM FX-4412P W/MOTOR HENZ RS-03-750,1,1717575,FX-4412P,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
75,1926818205,1000000075,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LK02888,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
76,1927545293,1000000076,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM03703,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
77,1928115901,1000000077,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LL02939,MO-6843 -1D6-40H,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
78,1928429981,1000000078,MAY 2 KIM DI DONG BROTHER T-8450C-003 W/MOTOR HENZ-03-8420,1,L7Z40182,T-8450C-003,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
79,1928635917,1000000079,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM03477,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
80,1928983533,1000000080,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0MA00516,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
81,1929006141,1000000081,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05492,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
82,1928582749,1000000082,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LL02946,MO-6843 -1D6-40H,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
83,1927221885,1000000083,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05546,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
84,1927553837,1000000084,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM03655,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
85,1926892285,1000000085,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05527,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
86,1928818573,1000000086,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM03684,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
87,1928971213,1000000087,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LJ02111,MO-6843 -1D6-40H,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
88,1927821997,1000000088,MAY 2 KIM DI DONG BROTHER T-8450C-003 W/MOTOR HENZ-03-8420,1,J7Z24411,T-8450C-003,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
89,1928971277,1000000089,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05715,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
90,1927321229,1000000090,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0MA02804,MO-6843 -1D6-40H,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
91,3375905991,1000000091,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LL02992,MO-6843 -1D6-40H,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
92,1928312573,1000000092,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LL03005,MO-6843 -1D6-40H,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
93,1927285373,1000000093,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LL02383,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
94,1926850941,1000000094,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0MA00477,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
95,1927931149,1000000095,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0KK01408,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
96,1929033789,1000000096,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0MA01812,MO-6843 -1D6-40H,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
97,1928170637,1000000097,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LA01071,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
98,1928911133,1000000098,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM03571,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
99,1928154781,1000000099,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05570,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
100,1928421853,1000000100,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0KK01478,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
